ip;date;time;request
200.238.75.200;19/Jul/2024;11:12:44 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer+Business+School
200.238.75.200;19/Jul/2024;11:12:48 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer
200.238.75.200;19/Jul/2024;11:13:01 -0300;/admin/pfc_app/validacao_ch/162/change/?_changelist_filters=instituicao_promotora%3DConquer
200.238.75.200;19/Jul/2024;11:13:17 -0300;/admin/pfc_app/validacao_ch/162/change/?_changelist_filters=instituicao_promotora%3DConquer
200.238.75.200;19/Jul/2024;11:13:19 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer
200.238.75.200;19/Jul/2024;11:13:23 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer
200.238.75.200;19/Jul/2024;11:13:31 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conselho+Federal+de+Contabilidade
200.238.75.200;19/Jul/2024;11:13:41 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=AMUPE
200.238.75.200;19/Jul/2024;11:13:55 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=AMUPE
200.238.75.200;19/Jul/2024;11:14:54 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;11:14:54 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;11:15:46 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ANEEL
200.238.75.200;19/Jul/2024;11:15:54 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=APDSI+%E2%80%93+Associa%C3%A7%C3%A3o+para+a+Promo%C3%A7%C3%A3o+e+Desenvolvimento+da+Sociedade+da+Informa%C3%A7%C3%A3o
200.238.75.200;19/Jul/2024;11:15:59 -0300;/admin/pfc_app/validacao_ch/125/change/?_changelist_filters=instituicao_promotora%3DAPDSI%2B%25E2%2580%2593%2BAssocia%25C3%25A7%25C3%25A3o%2Bpara%2Ba%2BPromo%25C3%25A7%25C3%25A3o%2Be%2BDesenvolvimento%2Bda%2BSociedade%2Bda%2BInforma%25C3%25A7%25C3%25A3o
200.238.75.200;19/Jul/2024;11:16:12 -0300;/admin/pfc_app/validacao_ch/125/change/?_changelist_filters=instituicao_promotora%3DAPDSI%2B%25E2%2580%2593%2BAssocia%25C3%25A7%25C3%25A3o%2Bpara%2Ba%2BPromo%25C3%25A7%25C3%25A3o%2Be%2BDesenvolvimento%2Bda%2BSociedade%2Bda%2BInforma%25C3%25A7%25C3%25A3o
200.238.75.200;19/Jul/2024;11:16:19 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=APDSI+%E2%80%93+Associa%C3%A7%C3%A3o+para+a+Promo%C3%A7%C3%A3o+e+Desenvolvimento+da+Sociedade+da+Informa%C3%A7%C3%A3o
200.238.75.200;19/Jul/2024;11:16:25 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ASSESPRO+RJ
200.238.75.200;19/Jul/2024;11:16:29 -0300;/admin/pfc_app/validacao_ch/80/change/?_changelist_filters=instituicao_promotora%3DASSESPRO%2BRJ
200.238.75.200;19/Jul/2024;11:16:44 -0300;/admin/pfc_app/validacao_ch/80/change/?_changelist_filters=instituicao_promotora%3DASSESPRO%2BRJ
200.238.75.200;19/Jul/2024;11:16:53 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ASSESPRO+RJ
200.238.75.200;19/Jul/2024;11:16:58 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;11:16:58 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;11:16:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Academia+de+Pol%C3%ADcia+Penal+de+Pernambuco
200.238.75.200;19/Jul/2024;11:17:01 -0300;/admin/pfc_app/validacao_ch/117/change/?_changelist_filters=instituicao_promotora%3DAcademia%2Bde%2BPol%25C3%25ADcia%2BPenal%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:17:17 -0300;/admin/pfc_app/validacao_ch/117/change/?_changelist_filters=instituicao_promotora%3DAcademia%2Bde%2BPol%25C3%25ADcia%2BPenal%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:17:24 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Academia+de+Pol%C3%ADcia+Penal+de+Pernambuco
200.238.75.200;19/Jul/2024;11:17:29 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Alura
200.238.75.200;19/Jul/2024;11:17:44 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Alura
200.238.75.200;19/Jul/2024;11:17:48 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Associa%C3%A7%C3%A3o+Municipalista+de+Pernambuco
200.238.75.200;19/Jul/2024;11:17:53 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Associa%C3%A7%C3%A3o+Nacional+dos+Delegados+da+Pol%C3%ADcia+Federal+-+ADPF
200.238.75.200;19/Jul/2024;11:17:57 -0300;/admin/pfc_app/validacao_ch/139/change/?_changelist_filters=instituicao_promotora%3DAssocia%25C3%25A7%25C3%25A3o%2BNacional%2Bdos%2BDelegados%2Bda%2BPol%25C3%25ADcia%2BFederal%2B-%2BADPF
200.238.75.200;19/Jul/2024;11:18:07 -0300;/admin/pfc_app/validacao_ch/139/change/?_changelist_filters=instituicao_promotora%3DAssocia%25C3%25A7%25C3%25A3o%2BNacional%2Bdos%2BDelegados%2Bda%2BPol%25C3%25ADcia%2BFederal%2B-%2BADPF
200.238.75.200;19/Jul/2024;11:18:13 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Associa%C3%A7%C3%A3o+Nacional+dos+Delegados+da+Pol%C3%ADcia+Federal+-+ADPF
200.238.75.200;19/Jul/2024;11:18:19 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Autarquia+Municipal+do+Ensino+Superior+de+Goiana
200.238.75.200;19/Jul/2024;11:18:22 -0300;/admin/pfc_app/validacao_ch/149/change/?_changelist_filters=instituicao_promotora%3DAutarquia%2BMunicipal%2Bdo%2BEnsino%2BSuperior%2Bde%2BGoiana
200.238.75.200;19/Jul/2024;11:18:43 -0300;/admin/pfc_app/validacao_ch/149/change/?_changelist_filters=instituicao_promotora%3DAutarquia%2BMunicipal%2Bdo%2BEnsino%2BSuperior%2Bde%2BGoiana
200.238.75.200;19/Jul/2024;11:18:52 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Autarquia+Municipal+do+Ensino+Superior+de+Goiana
200.238.75.200;19/Jul/2024;11:18:57 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Banco+Interamericano+de+Desenvolvimento
200.238.75.200;19/Jul/2024;11:19:01 -0300;/admin/pfc_app/validacao_ch/121/change/?_changelist_filters=instituicao_promotora%3DBanco%2BInteramericano%2Bde%2BDesenvolvimento
200.238.75.200;19/Jul/2024;11:19:21 -0300;/admin/pfc_app/validacao_ch/121/change/?_changelist_filters=instituicao_promotora%3DBanco%2BInteramericano%2Bde%2BDesenvolvimento
200.238.75.200;19/Jul/2024;11:19:26 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Banco+Interamericano+de+Desenvolvimento
200.238.75.200;19/Jul/2024;11:19:28 -0300;/admin/pfc_app/validacao_ch/71/change/?_changelist_filters=instituicao_promotora%3DBanco%2BInteramericano%2Bde%2BDesenvolvimento
200.238.75.200;19/Jul/2024;11:19:44 -0300;/admin/pfc_app/validacao_ch/71/change/?_changelist_filters=instituicao_promotora%3DBanco%2BInteramericano%2Bde%2BDesenvolvimento
200.238.75.200;19/Jul/2024;11:19:46 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Banco+Interamericano+de+Desenvolvimento
200.238.75.200;19/Jul/2024;11:19:50 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ+-+Centro+de+Estudos+Jur%C3%ADdicos
200.238.75.200;19/Jul/2024;11:19:55 -0300;/admin/pfc_app/validacao_ch/98/change/?_changelist_filters=instituicao_promotora%3DCEJ%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos
200.238.75.200;19/Jul/2024;11:20:06 -0300;/admin/pfc_app/validacao_ch/98/change/?_changelist_filters=instituicao_promotora%3DCEJ%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos
200.238.75.200;19/Jul/2024;11:20:08 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ+-+Centro+de+Estudos+Jur%C3%ADdicos
200.238.75.200;19/Jul/2024;11:20:19 -0300;/admin/pfc_app/validacao_ch/97/change/?_changelist_filters=instituicao_promotora%3DCEJ%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos
200.238.75.200;19/Jul/2024;11:20:24 -0300;/admin/pfc_app/validacao_ch/97/change/?_changelist_filters=instituicao_promotora%3DCEJ%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos
200.238.75.200;19/Jul/2024;11:20:26 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ+-+Centro+de+Estudos+Jur%C3%ADdicos
200.238.75.200;19/Jul/2024;11:20:33 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ+-+Centro+de+Estudos+Jur%C3%ADdicos
200.238.75.200;19/Jul/2024;11:20:36 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ%2FPGE+-+Centro+de+Estudos+Jur%C3%ADdicos+da+Procuradoria+Geral+do+Estado
200.238.75.200;19/Jul/2024;11:20:41 -0300;/admin/pfc_app/validacao_ch/152/change/?_changelist_filters=instituicao_promotora%3DCEJ%252FPGE%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos%2Bda%2BProcuradoria%2BGeral%2Bdo%2BEstado
200.238.75.200;19/Jul/2024;11:20:47 -0300;/admin/pfc_app/validacao_ch/152/change/?_changelist_filters=instituicao_promotora%3DCEJ%252FPGE%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos%2Bda%2BProcuradoria%2BGeral%2Bdo%2BEstado
200.238.75.200;19/Jul/2024;11:20:49 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ%2FPGE+-+Centro+de+Estudos+Jur%C3%ADdicos+da+Procuradoria+Geral+do+Estado
200.238.75.200;19/Jul/2024;11:20:51 -0300;/admin/pfc_app/validacao_ch/92/change/?_changelist_filters=instituicao_promotora%3DCEJ%252FPGE%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos%2Bda%2BProcuradoria%2BGeral%2Bdo%2BEstado
200.238.75.200;19/Jul/2024;11:20:55 -0300;/admin/pfc_app/validacao_ch/92/change/?_changelist_filters=instituicao_promotora%3DCEJ%252FPGE%2B-%2BCentro%2Bde%2BEstudos%2BJur%25C3%25ADdicos%2Bda%2BProcuradoria%2BGeral%2Bdo%2BEstado
200.238.75.200;19/Jul/2024;11:20:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ%2FPGE+-+Centro+de+Estudos+Jur%C3%ADdicos+da+Procuradoria+Geral+do+Estado
200.238.75.200;19/Jul/2024;11:21:00 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=CEJ%2FPGE+-+Centro+de+Estudos+Jur%C3%ADdicos+da+Procuradoria+Geral+do+Estado
200.238.75.200;19/Jul/2024;11:21:05 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:21:08 -0300;/admin/pfc_app/validacao_ch/168/change/?_changelist_filters=instituicao_promotora%3DCentro%2Bde%2BApoio%2BOperacional%2Bde%2BDefesa%2Bda%2BEduca%25C3%25A7%25C3%25A3o%2B-%2BMPPE
200.238.75.200;19/Jul/2024;11:21:18 -0300;/admin/pfc_app/validacao_ch/168/change/?_changelist_filters=instituicao_promotora%3DCentro%2Bde%2BApoio%2BOperacional%2Bde%2BDefesa%2Bda%2BEduca%25C3%25A7%25C3%25A3o%2B-%2BMPPE
200.238.75.200;19/Jul/2024;11:21:23 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:21:28 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+estudos+jur%C3%ADdico+-+PGE
200.238.75.200;19/Jul/2024;11:21:32 -0300;/admin/pfc_app/validacao_ch/30/change/?_changelist_filters=instituicao_promotora%3DCentro%2Bde%2Bestudos%2Bjur%25C3%25ADdico%2B-%2BPGE
200.238.75.200;19/Jul/2024;11:21:37 -0300;/admin/pfc_app/validacao_ch/30/change/?_changelist_filters=instituicao_promotora%3DCentro%2Bde%2Bestudos%2Bjur%25C3%25ADdico%2B-%2BPGE
200.238.75.200;19/Jul/2024;11:21:39 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+estudos+jur%C3%ADdico+-+PGE
200.238.75.200;19/Jul/2024;11:21:43 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+estudos+jur%C3%ADdico+-+PGE
200.238.75.200;19/Jul/2024;11:21:47 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+estudos+jur%C3%ADdico+-+PGE
200.238.75.200;19/Jul/2024;11:21:48 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:21:49 -0300;/admin/pfc_app/validacao_ch/168/change/?_changelist_filters=instituicao_promotora%3DCentro%2Bde%2BApoio%2BOperacional%2Bde%2BDefesa%2Bda%2BEduca%25C3%25A7%25C3%25A3o%2B-%2BMPPE
200.238.75.200;19/Jul/2024;11:21:51 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:21:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Centro+de+estudos+jur%C3%ADdico+-+PGE
200.238.75.200;19/Jul/2024;11:22:00 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Cesar+School
200.238.75.200;19/Jul/2024;11:22:04 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer
200.238.75.200;19/Jul/2024;11:22:08 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer+Business+School
200.238.75.200;19/Jul/2024;11:22:13 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conselho+Federal+de+Contabilidade
200.238.75.200;19/Jul/2024;11:22:19 -0300;/admin/pfc_app/validacao_ch/167/change/?_changelist_filters=instituicao_promotora%3DConselho%2BFederal%2Bde%2BContabilidade
200.238.75.200;19/Jul/2024;11:22:27 -0300;/admin/pfc_app/validacao_ch/167/change/?_changelist_filters=instituicao_promotora%3DConselho%2BFederal%2Bde%2BContabilidade
200.238.75.200;19/Jul/2024;11:22:28 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conselho+Federal+de+Contabilidade
200.238.75.200;19/Jul/2024;11:22:33 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conselho+Federal+de+Contabilidade
200.238.75.200;19/Jul/2024;11:22:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Cons%C3%B3rcio+Nordeste
200.238.75.200;19/Jul/2024;11:22:42 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=DataB
200.238.75.200;19/Jul/2024;11:22:46 -0300;/admin/pfc_app/validacao_ch/150/change/?_changelist_filters=instituicao_promotora%3DDataB
200.238.75.200;19/Jul/2024;11:28:41 -0300;/admin/pfc_app/validacao_ch/150/change/?_changelist_filters=instituicao_promotora%3DDataB
200.238.75.200;19/Jul/2024;11:28:45 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=DataB
200.238.75.200;19/Jul/2024;11:28:49 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECI+-+Escola+de+Controle+Interno
200.238.75.200;19/Jul/2024;11:28:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECI+-+Escola+de+Controle+Interno
200.238.75.200;19/Jul/2024;11:28:58 -0300;/admin/pfc_app/validacao_ch/94/change/?_changelist_filters=instituicao_promotora%3DECI%2B-%2BEscola%2Bde%2BControle%2BInterno
200.238.75.200;19/Jul/2024;11:29:05 -0300;/admin/pfc_app/validacao_ch/94/change/?_changelist_filters=instituicao_promotora%3DECI%2B-%2BEscola%2Bde%2BControle%2BInterno
200.238.75.200;19/Jul/2024;11:29:07 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECI+-+Escola+de+Controle+Interno
200.238.75.200;19/Jul/2024;11:29:14 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECP+-+Escola+de+Contas+P%C3%BAblicas+TCE%2FPE
200.238.75.200;19/Jul/2024;11:29:18 -0300;/admin/pfc_app/validacao_ch/120/change/?_changelist_filters=instituicao_promotora%3DECP%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BTCE%252FPE
200.238.75.200;19/Jul/2024;11:29:27 -0300;/admin/pfc_app/validacao_ch/120/change/?_changelist_filters=instituicao_promotora%3DECP%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BTCE%252FPE
200.238.75.200;19/Jul/2024;11:29:30 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECP+-+Escola+de+Contas+P%C3%BAblicas+TCE%2FPE
200.238.75.200;19/Jul/2024;11:29:34 -0300;/admin/pfc_app/validacao_ch/113/change/?_changelist_filters=instituicao_promotora%3DECP%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BTCE%252FPE
200.238.75.200;19/Jul/2024;11:29:39 -0300;/admin/pfc_app/validacao_ch/113/change/?_changelist_filters=instituicao_promotora%3DECP%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BTCE%252FPE
200.238.75.200;19/Jul/2024;11:29:48 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ECP+-+Escola+de+Contas+P%C3%BAblicas+TCE%2FPE
200.238.75.200;19/Jul/2024;11:29:52 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:29:56 -0300;/admin/pfc_app/validacao_ch/127/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:06 -0300;/admin/pfc_app/validacao_ch/127/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:15 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:30:19 -0300;/admin/pfc_app/validacao_ch/119/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:34 -0300;/admin/pfc_app/validacao_ch/119/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:40 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:30:45 -0300;/admin/pfc_app/validacao_ch/91/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:54 -0300;/admin/pfc_app/validacao_ch/91/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:30:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:31:23 -0300;/admin/pfc_app/validacao_ch/90/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:31:30 -0300;/admin/pfc_app/validacao_ch/90/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:31:36 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:31:40 -0300;/admin/pfc_app/validacao_ch/55/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:31:50 -0300;/admin/pfc_app/validacao_ch/55/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:31:54 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:31:56 -0300;/admin/pfc_app/validacao_ch/90/change/?_changelist_filters=instituicao_promotora%3DEGAPE
200.238.75.200;19/Jul/2024;11:31:58 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE
200.238.75.200;19/Jul/2024;11:32:02 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE+-+Escola+de+Governo+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+de+Pernambuco
200.238.75.200;19/Jul/2024;11:32:06 -0300;/admin/pfc_app/validacao_ch/153/change/?_changelist_filters=instituicao_promotora%3DEGAPE%2B-%2BEscola%2Bde%2BGoverno%2Bde%2BAdministra%25C3%25A7%25C3%25A3o%2BP%25C3%25BAblica%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:32:17 -0300;/admin/pfc_app/validacao_ch/153/change/?_changelist_filters=instituicao_promotora%3DEGAPE%2B-%2BEscola%2Bde%2BGoverno%2Bde%2BAdministra%25C3%25A7%25C3%25A3o%2BP%25C3%25BAblica%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:32:22 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGAPE+-+Escola+de+Governo+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+de+Pernambuco
200.238.75.200;19/Jul/2024;11:32:26 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGV
200.238.75.200;19/Jul/2024;11:32:30 -0300;/admin/pfc_app/validacao_ch/70/change/?_changelist_filters=instituicao_promotora%3DEGV
200.238.75.200;19/Jul/2024;11:32:50 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:33:00 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:33:01 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;11:33:11 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;11:33:28 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFAZ
200.238.75.200;19/Jul/2024;11:33:40 -0300;/admin/pfc_app/validacao_ch/82/change/?_changelist_filters=instituicao_promotora%3DESAFAZ
200.238.75.200;19/Jul/2024;11:33:46 -0300;/admin/pfc_app/validacao_ch/82/change/?_changelist_filters=instituicao_promotora%3DESAFAZ
200.238.75.200;19/Jul/2024;11:33:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFAZ
200.238.75.200;19/Jul/2024;11:34:03 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFAZ
200.238.75.200;19/Jul/2024;11:34:06 -0300;/admin/pfc_app/validacao_ch/89/change/?_changelist_filters=instituicao_promotora%3DESAFAZ
200.238.75.200;19/Jul/2024;11:34:17 -0300;/admin/pfc_app/validacao_ch/89/change/?_changelist_filters=instituicao_promotora%3DESAFAZ
200.238.75.200;19/Jul/2024;11:34:20 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFAZ
200.238.75.200;19/Jul/2024;11:34:25 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFI+%E2%80%93+Escola+de+Administra%C3%A7%C3%A3o+e+Treinamento
200.238.75.200;19/Jul/2024;11:34:28 -0300;/admin/pfc_app/validacao_ch/83/change/?_changelist_filters=instituicao_promotora%3DESAFI%2B%25E2%2580%2593%2BEscola%2Bde%2BAdministra%25C3%25A7%25C3%25A3o%2Be%2BTreinamento
200.238.75.200;19/Jul/2024;11:34:48 -0300;/admin/pfc_app/validacao_ch/83/change/?_changelist_filters=instituicao_promotora%3DESAFI%2B%25E2%2580%2593%2BEscola%2Bde%2BAdministra%25C3%25A7%25C3%25A3o%2Be%2BTreinamento
200.238.75.200;19/Jul/2024;11:34:55 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESAFI+%E2%80%93+Escola+de+Administra%C3%A7%C3%A3o+e+Treinamento
200.238.75.200;19/Jul/2024;11:34:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESCOLA+DE+FORMA%C3%87%C3%83O+JUDICI%C3%81RIA+MINISTRO+LUIZ+VICENTE+CERNICCHIARO
200.238.75.200;19/Jul/2024;11:35:10 -0300;/admin/pfc_app/validacao_ch/122/change/?_changelist_filters=instituicao_promotora%3DESCOLA%2BDE%2BFORMA%25C3%2587%25C3%2583O%2BJUDICI%25C3%2581RIA%2BMINISTRO%2BLUIZ%2BVICENTE%2BCERNICCHIARO
200.238.75.200;19/Jul/2024;11:35:31 -0300;/admin/pfc_app/validacao_ch/122/change/?_changelist_filters=instituicao_promotora%3DESCOLA%2BDE%2BFORMA%25C3%2587%25C3%2583O%2BJUDICI%25C3%2581RIA%2BMINISTRO%2BLUIZ%2BVICENTE%2BCERNICCHIARO
200.238.75.200;19/Jul/2024;11:35:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ESCOLA+DE+FORMA%C3%87%C3%83O+JUDICI%C3%81RIA+MINISTRO+LUIZ+VICENTE+CERNICCHIARO
200.238.75.200;19/Jul/2024;11:35:43 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Ecos+de+Pernambuco
200.238.75.200;19/Jul/2024;11:35:51 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Egape
200.238.75.200;19/Jul/2024;11:35:55 -0300;/admin/pfc_app/validacao_ch/100/change/?_changelist_filters=instituicao_promotora%3DEgape
200.238.75.200;19/Jul/2024;11:36:03 -0300;/admin/pfc_app/validacao_ch/100/change/?_changelist_filters=instituicao_promotora%3DEgape
200.238.75.200;19/Jul/2024;11:36:08 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Egape
200.238.75.200;19/Jul/2024;11:36:14 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Empresa+Municipal+de+Inform%C3%A1tica+e+Prefeitura+do+Recife
200.238.75.200;19/Jul/2024;11:36:19 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Esafaz
200.238.75.200;19/Jul/2024;11:36:24 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica
200.238.75.200;19/Jul/2024;11:36:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica
200.238.75.200;19/Jul/2024;11:36:40 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+ENAP
200.238.75.200;19/Jul/2024;11:36:45 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;11:36:50 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Admistra%C3%A7%C3%A3o+P%C3%BAblica
200.238.75.200;19/Jul/2024;11:36:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+Contas+professor+Barreto+Guimaraes
200.238.75.200;19/Jul/2024;11:36:59 -0300;/admin/pfc_app/validacao_ch/129/change/?_changelist_filters=instituicao_promotora%3DEscola%2Bde%2BContas%2Bprofessor%2BBarreto%2BGuimaraes
